reviewId:ID(Review),Rating,ReviewText,ReviewDate,ReviewID,labels:LABEL
931,2.0,经过一段时间使用，这款格力 智能体重秤 Elite性价比极低。在早晨起床时完全不能正常工作。唯一值得称赞的可能就是送货速度快。已经申请退款了。,2024-08-23,931,Review
1539,3.3,智能空气净化器的质量还可以，画质清晰，不过反应迟钝。,2024-08-23,1539,Review
1850,2.2,使用一周后出现故障，售后服务差，售后服务也不好。,2024-08-23,1850,Review
11,3.6,在看电影时使用还不错，但在其他情况下表现一般。,2024-08-22,11,Review
1730,1.4,不推荐这款智能门锁，续航时间短，很失望。,2024-08-22,1730,Review
209,1.7,经过一段时间使用，这款亚马逊 智能加湿器 Lite存在明显缺陷。在工作时时完全不能正常工作。不推荐任何人购买。,2024-08-21,209,Review
1408,5.0,说实话，这款智能电饭煲设计很人性化。最让我失望的是定时功能是我最喜欢的部分。在同类产品中算是中等水平。如果非要说缺点的话，说明书不够详细。性价比很高。,2024-08-21,1408,Review
1838,3.7,总体来说还行，稳定性好，就是音质一般。,2024-08-21,1838,Review
261,2.8,对这款智能手环非常不满意，续航时间短，浪费钱。,2024-08-20,261,Review
318,4.7,这款智能门铃质量很好，反应灵敏。总体来说很满意。,2024-08-20,318,Review
361,2.1,使用一周后出现故障，使用说明不清，售后服务也不好。,2024-08-20,361,Review
1456,1.5,使用一周后出现故障，做工一般，售后服务也不好。,2024-08-20,1456,Review
1459,1.0,对这款智能门锁非常不满意，做工一般，浪费钱。,2024-08-20,1459,Review
999,1.4,必须承认，这款松下 智能电饭煲 Standard不值这个价格。主要问题在于稳定性差。已经申请退款了。,2024-08-19,999,Review
1361,3.7,体验下来，这款智能电视没有特别惊喜。第一天使用时，自动调节表现不错。尤其是使用久了会发现一些小问题。便宜没好货，这句话在这里很适用。,2024-08-19,1361,Review
1447,4.1,非常满意这次购买，操作简单，送货也很快。,2024-08-19,1447,Review
1731,1.8,收到货后，这款智能电视不值这个价格。主要问题在于功能单一。唯一值得称赞的可能就是价格便宜。,2024-08-19,1731,Review
4,4.4,使用后感觉，这款华为 智能体重秤 Lite真的很不错。同时静音设计设计很贴心。如果非要说缺点的话，噪音控制还有提升空间。对得起这个价格。,2024-08-18,4,Review
889,3.3,总体来说还行，智能化程度高，就是耗电量大。,2024-08-18,889,Review
1165,1.8,不推荐这款智能手环，安装困难，很失望。,2024-08-18,1165,Review
1662,3.7,总体来说还行，兼容性强，就是音质一般。,2024-08-18,1662,Review
1723,4.5,购买后，这款智能音箱真的很不错。可惜的是特别适合夜间使用。比我想象的要差一些。如果非要说缺点的话，噪音控制还有提升空间。对得起这个价格。,2024-08-18,1723,Review
1774,4.4,使用了一个月，节能环保，没有发现任何问题。,2024-08-18,1774,Review
68,3.8,总体来说还行，画质清晰，就是操作复杂。,2024-08-17,68,Review
203,3.3,必须承认，这款索尼 智能灯具 Advanced基本符合预期。优点是音质出色。除此之外在日常使用场景下表现一般。性价比很高。,2024-08-17,203,Review
362,2.8,噪音控制问题很严重，完全不值这个价格。,2024-08-17,362,Review
1781,3.9,这款产品优缺点都有，外观漂亮，但耗电量大。,2024-08-17,1781,Review
1956,4.7,这款产品的多用户管理特别好用，在夜间使用时特别方便。,2024-08-17,1956,Review
1193,2.0,噪音控制问题很严重，完全不值这个价格。,2024-08-16,1193,Review
1600,1.4,不得不说，这款海尔智慧家庭 智能灯具 Standard存在明显缺陷。使用不到一周就出现了异常。唯一值得称赞的可能就是包装很精美。,2024-08-15,1600,Review
1631,1.2,作为一个经常使用此类产品的人，这款博世 智能窗帘 Standard完全不符合预期。电池寿命简直无法忍受。唯一值得称赞的可能就是送货速度快。,2024-08-15,1631,Review
214,2.2,收到货后，这款智能净水器存在明显缺陷。在早晨起床时完全不能正常工作。这钱花得太冤枉了。,2024-08-14,214,Review
277,1.5,不推荐这款智能音箱，音质一般，很失望。,2024-08-14,277,Review
1340,4.5,在晚上睡前时使用效果很好，特别是快速启动功能。,2024-08-14,1340,Review
1710,4.7,这是我用过的最好的智能门铃之一，性价比高，性价比很高。,2024-08-14,1710,Review
1870,5.0,这是我用过的最好的智能扫地机器人之一，功能齐全，性价比很高。,2024-08-14,1870,Review
560,1.4,老实讲，这款智能摄像头不推荐购买。使用不到一周就出现了故障。,2024-08-13,560,Review
579,4.6,非常满意这次购买，兼容性强，送货也很快。,2024-08-13,579,Review
769,1.2,噪音控制问题很严重，完全不值这个价格。,2024-08-13,769,Review
291,2.1,这款产品有严重问题，售后服务差，已经申请退款。,2024-08-12,291,Review
1367,1.8,使用一周后出现故障，使用说明不清，售后服务也不好。,2024-08-12,1367,Review
1461,3.0,这款产品优缺点都有，音质出色，但耗电量大。,2024-08-12,1461,Review
1646,4.4,老实讲，这款西门子 智能音箱 Max设计很人性化。和其他品牌相比略显逊色。如果非要说缺点的话，连接稳定性还有提升空间。便宜没好货，这句话在这里很适用。,2024-08-12,1646,Review
425,3.9,这款产品优缺点都有，操作简单，但使用说明不清。,2024-08-11,425,Review
911,4.0,智能洗衣机的设计很人性化，稳定性好，值得推荐。,2024-08-11,911,Review
1274,1.8,老实讲，这款智能手环很失望。电池寿命简直无法忍受。已经申请退款了。,2024-08-11,1274,Review
1510,4.8,这是我用过的最好的智能电饭煲之一，音质出色，性价比很高。,2024-08-11,1510,Review
446,3.7,这款产品优缺点都有，续航时间长，但价格偏高。,2024-08-10,446,Review
955,1.8,必须承认，这款博世 智能窗帘 Standard功能实现得很糟糕。信号强度简直无法忍受。不推荐任何人购买。,2024-08-10,955,Review
1547,4.7,智能灯具的设计很人性化，性价比高，值得推荐。,2024-08-10,1547,Review
161,1.4,不推荐这款智能空调，续航时间短，很失望。,2024-08-09,161,Review
753,4.9,这款产品的自动升级特别好用，在夜间使用时特别方便。,2024-08-08,753,Review
987,2.5,收到货后，这款智能开关很失望。使用不到一周就出现了异常。已经申请退款了。,2024-08-08,987,Review
1158,4.8,必须承认，这款智能电视做工精细。令人意外的是省电模式设计很贴心。如果非要说缺点的话，说明书不够详细。值得购买。,2024-08-08,1158,Review
470,2.4,试用了几天，这款智能电饭煲功能实现得很糟糕。主要问题在于画质模糊。以后不会再考虑这个品牌的产品。,2024-08-07,470,Review
494,4.7,在早晨起床时使用效果很好，特别是省电模式功能。,2024-08-07,494,Review
620,4.5,非常满意这次购买，兼容性强，送货也很快。,2024-08-07,620,Review
163,5.0,智能洗衣机的设计很人性化，稳定性好，值得推荐。,2024-08-06,163,Review
321,2.9,坦白讲，这款智能空气净化器使用体验很差。信号强度简直无法忍受。,2024-08-06,321,Review
520,1.7,使用一周后出现故障，耗电量大，售后服务也不好。,2024-08-06,520,Review
637,4.9,我觉得，这款谷歌 智能空气净化器 Mini设计很人性化。比实体店看到的品质更好。如果非要说缺点的话，可能就是兼容性差。不太推荐购买。,2024-08-04,637,Review
925,2.7,对这款智能电视非常不满意，功能单一，浪费钱。,2024-08-04,925,Review
1324,3.1,智能电视的质量还可以，安装方便，不过使用说明不清。,2024-08-04,1324,Review
1277,4.0,这是我用过的最好的智能电视之一，画质清晰，性价比很高。,2024-08-03,1277,Review
1166,3.7,用了一段时间，这款智能马桶一般般。快速启动设计得比较合理。但是缺点是耗电量大。不太推荐购买。,2024-08-02,1166,Review
1749,4.5,使用了一个月，做工精细，没有发现任何问题。,2024-08-02,1749,Review
1909,1.4,我觉得，这款美的 智能门锁 Lite完全不符合预期。使用不到一周就出现了损坏。唯一值得称赞的可能就是外观设计还不错。,2024-08-02,1909,Review
1976,4.6,使用了一个月，质量很好，没有发现任何问题。,2024-08-02,1976,Review
57,2.8,作为第一次购买这类产品的新手，这款智能洗衣机有严重问题。在做饭时时完全不能正常工作。希望厂家能重视这些问题。,2024-08-01,57,Review
1770,1.7,不推荐这款智能电视，续航时间短，很失望。,2024-08-01,1770,Review
50,2.6,电池寿命问题很严重，完全不值这个价格。,2024-07-30,50,Review
1494,1.9,作为第一次购买这类产品的新手，这款海尔智慧家庭 智能空调 Ultra质量太差。使用不到一周就出现了损坏。已经申请退款了。,2024-07-30,1494,Review
374,2.7,散热问题问题很严重，完全不值这个价格。,2024-07-29,374,Review
1004,3.8,坦白讲，这款美的 智能冰箱 Basic一般般。在办公室使用时，智能学习表现不错。并且使用久了会发现一些小问题。便宜没好货，这句话在这里很适用。,2024-07-29,1004,Review
740,4.0,这款智能体重秤质量很好，外观漂亮。总体来说很满意。,2024-07-28,740,Review
1224,2.8,试用了几天，这款格力 智能空调 Pro存在明显缺陷。噪音控制简直无法忍受。唯一值得称赞的可能就是外观设计还不错。已经申请退款了。,2024-07-28,1224,Review
349,2.9,使用一周后出现故障，画质模糊，售后服务也不好。,2024-07-26,349,Review
657,2.9,这款产品有严重问题，使用说明不清，已经申请退款。,2024-07-26,657,Review
1519,4.8,这是我用过的最好的智能灯具之一，功能齐全，性价比很高。,2024-07-26,1519,Review
793,3.7,在早晨起床使用还不错，但在其他情况下表现一般。,2024-07-25,793,Review
805,3.6,用了一段时间，这款海尔智慧家庭 智能开关 Ultra没有特别惊喜。在晚上睡前时使用体验还不错。让我惊喜的是连接稳定性有点问题。期待下一代产品能有所改进。,2024-07-24,805,Review
1947,2.0,对这款智能空调非常不满意，反应迟钝，浪费钱。,2024-07-24,1947,Review
449,4.3,非常满意这次购买，操作简单，送货也很快。,2024-07-23,449,Review
837,1.7,不推荐这款智能电饭煲，做工一般，很失望。,2024-07-23,837,Review
1161,4.2,这是我用过的最好的智能门铃之一，反应灵敏，性价比很高。,2024-07-23,1161,Review
1699,2.4,这款产品有严重问题，音质一般，已经申请退款。,2024-07-23,1699,Review
198,2.0,不推荐这款智能空气净化器，做工一般，很失望。,2024-07-22,198,Review
649,4.9,在晚上睡前时使用效果很好，特别是静音设计功能。,2024-07-22,649,Review
692,4.3,对比了市面上几款同类产品后，这款智能手环设计很人性化。让我惊喜的是语音识别功能特别实用。没有网上评价说的那么好。如果非要说缺点的话，说明书不够详细。期待下一代产品能有所改进。,2024-07-22,692,Review
1062,5.0,这款智能体重秤质量很好，性价比高。总体来说很满意。,2024-07-22,1062,Review
1627,1.1,不推荐这款智能空气净化器，安装困难，很失望。,2024-07-22,1627,Review
823,1.0,对比了市面上几款同类产品后，这款松下 智能灯具 Mini完全不符合预期。噪音控制简直无法忍受。以后不会再考虑这个品牌的产品。,2024-07-21,823,Review
967,3.9,这款产品优缺点都有，外观漂亮，但售后服务差。,2024-07-21,967,Review
1100,2.0,连接稳定性问题很严重，完全不值这个价格。,2024-07-21,1100,Review
1370,1.2,使用一周后出现故障，音质一般，售后服务也不好。,2024-07-21,1370,Review
1406,2.0,从我的使用体验来看，这款亚马逊 智能门锁 Max完全不符合预期。电池寿命简直无法忍受。唯一值得称赞的可能就是包装很精美。以后不会再考虑这个品牌的产品。,2024-07-21,1406,Review
1760,3.3,说实话，这款LG 智能电视 Basic质量还行。优点是性价比高。值得一提的是使用久了会发现一些小问题。性价比很高。,2024-07-21,1760,Review
408,1.9,信号强度问题很严重，完全不值这个价格。,2024-07-20,408,Review
59,1.5,使用一周后出现故障，兼容性差，售后服务也不好。,2024-07-19,59,Review
90,3.2,智能体重秤的质量还可以，画质清晰，不过耗电量大。,2024-07-19,90,Review
395,4.3,智能扫地机器人的设计很人性化，做工精细，值得推荐。,2024-07-19,395,Review
781,3.5,不得不说，这款智能手环优缺点都有。优点是功能齐全。然而缺点是价格偏高。期待下一代产品能有所改进。,2024-07-19,781,Review
865,4.9,我发现，这款智能马桶性价比很高。可惜的是节能模式功能特别实用。如果非要说缺点的话，散热问题还有提升空间。期待下一代产品能有所改进。,2024-07-19,865,Review
1108,1.6,散热问题问题很严重，完全不值这个价格。,2024-07-19,1108,Review
1218,2.0,对这款智能空调非常不满意，价格偏高，浪费钱。,2024-07-19,1218,Review
352,1.7,用了一段时间，这款飞利浦 智能开关 Basic性价比极低。在做饭时时完全不能正常工作。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。,2024-07-18,352,Review
845,4.5,这款产品的定时功能特别好用，在办公环境时特别方便。,2024-07-18,845,Review
1056,3.9,使用后感觉，这款智能洗衣机也没有特别失望。在晚上睡前时使用体验还不错。特别是在日常使用场景下表现一般。可以考虑其他品牌的同类产品。,2024-07-18,1056,Review
1297,4.5,这款智能门铃质量很好，智能化程度高。总体来说很满意。,2024-07-18,1297,Review
1347,3.4,作为一个经常使用此类产品的人，这款美的 智能开关 Elite一般般。在早晨起床时使用体验还不错。尤其是连接稳定性有点问题。推荐给有需要的朋友。,2024-07-18,1347,Review
77,1.2,使用一周后出现故障，价格偏高，售后服务也不好。,2024-07-17,77,Review
558,1.1,这款产品有严重问题，安装困难，已经申请退款。,2024-07-17,558,Review
187,2.1,对这款智能空气净化器非常不满意，功能单一，浪费钱。,2024-07-16,187,Review
1563,3.5,这款智能灯具一般，功能齐全，但是散热问题有点问题。,2024-07-16,1563,Review
1587,1.8,对这款智能电视非常不满意，音质一般，浪费钱。,2024-07-16,1587,Review
438,2.9,这款产品有严重问题，续航时间短，已经申请退款。,2024-07-15,438,Review
142,2.3,连接稳定性问题很严重，完全不值这个价格。,2024-07-14,142,Review
385,2.0,坦白讲，这款亚马逊 智能电视 Standard完全不符合预期。使用不到一周就出现了异常。这钱花得太冤枉了。,2024-07-14,385,Review
1255,2.6,不推荐这款智能扫地机器人，智能化程度低，很失望。,2024-07-14,1255,Review
1402,2.8,使用一周后出现故障，安装困难，售后服务也不好。,2024-07-14,1402,Review
1822,4.7,作为一个经常使用此类产品的人，这款智能灯具真的很不错。值得一提的是特别适合日常使用。可以考虑其他品牌的同类产品。,2024-07-14,1822,Review
523,4.8,这是我用过的最好的智能电饭煲之一，音质出色，性价比很高。,2024-07-13,523,Review
532,3.0,必须承认，这款智能插座优缺点都有。在晚上睡前时使用体验还不错。遗憾的是使用久了会发现一些小问题。便宜没好货，这句话在这里很适用。,2024-07-13,532,Review
1164,3.0,这款智能空气净化器一般，兼容性强，但是连接稳定性有点问题。,2024-07-13,1164,Review
182,4.8,这款智能手环的节能模式功能很实用，性价比高。,2024-07-12,182,Review
1611,2.4,使用一周后出现故障，耗电量大，售后服务也不好。,2024-07-12,1611,Review
916,1.9,使用后感觉，这款智能电饭煲使用体验很差。使用不到一周就出现了异常。,2024-07-11,916,Review
1906,4.2,这是我用过的最好的智能插座之一，功能齐全，性价比很高。,2024-07-11,1906,Review
157,3.7,总体来说还行，音质出色，就是续航时间短。,2024-07-10,157,Review
1583,4.0,智能空调的设计很人性化，节能环保，值得推荐。,2024-07-10,1583,Review
1775,4.1,说实话，这款西门子 智能空调 Lite很好用。如果非要说缺点的话，说明书不够详细。希望厂家能改进这些问题。,2024-07-10,1775,Review
51,2.2,对这款智能空调非常不满意，功能单一，浪费钱。,2024-07-09,51,Review
311,1.5,噪音控制问题很严重，完全不值这个价格。,2024-07-09,311,Review
447,1.2,使用一周后出现故障，做工一般，售后服务也不好。,2024-07-09,447,Review
623,1.0,不推荐这款智能手环，音质一般，很失望。,2024-07-09,623,Review
1513,3.0,智能音箱的质量还可以，智能化程度高，不过稳定性差。,2024-07-09,1513,Review
710,3.5,我发现，这款小米 智能手环 Pro也没有特别失望。省电模式设计得比较合理。但是信号强度有点问题。对得起这个价格。,2024-07-08,710,Review
900,1.9,使用一周后出现故障，安装困难，售后服务也不好。,2024-07-08,900,Review
1312,2.2,试用了几天，这款三星 智能音箱 Ultra不推荐购买。信号强度简直无法忍受。不推荐任何人购买。,2024-07-08,1312,Review
1468,1.9,不推荐这款智能插座，功能单一，很失望。,2024-07-08,1468,Review
1532,2.0,不得不说，这款小米 智能门锁 Standard完全不符合预期。主要问题在于兼容性差。不推荐任何人购买。,2024-07-08,1532,Review
1647,4.3,智能门铃的设计很人性化，性价比高，值得推荐。,2024-07-08,1647,Review
846,3.9,对比了市面上几款同类产品后，这款博世 智能空调 Pro性价比一般。优点是续航时间长。可惜的是缺点是反应迟钝。总体来说还是很满意的。,2024-07-07,846,Review
1491,2.8,使用一周后出现故障，价格偏高，售后服务也不好。,2024-07-07,1491,Review
1735,2.2,这款产品有严重问题，耗电量大，已经申请退款。,2024-07-07,1735,Review
137,2.9,对这款智能电视非常不满意，耗电量大，浪费钱。,2024-07-06,137,Review
159,2.9,对这款智能电视非常不满意，操作复杂，浪费钱。,2024-07-06,159,Review
785,1.4,使用一周后出现故障，画质模糊，售后服务也不好。,2024-07-06,785,Review
989,3.5,必须承认，这款西门子 智能门铃 Mini性价比一般。在旅行中使用时，语音识别表现不错。令人意外的是缺点是智能化程度低。期待下一代产品能有所改进。,2024-07-06,989,Review
1273,4.5,必须承认，这款西门子 智能门铃 Mini品质很好。特别是省电模式设计很贴心。如果非要说缺点的话，可能就是智能化程度低。总体来说还是很满意的。,2024-07-06,1273,Review
1874,4.2,非常满意这次购买，做工精细，送货也很快。,2024-07-06,1874,Review
1951,3.8,使用后感觉，这款智能电饭煲一般般。高清画质设计得比较合理。然而在户外活动场景下表现一般。有点贵了，但质量确实好。,2024-07-06,1951,Review
1316,3.1,作为一个经常使用此类产品的人，这款智能冰箱质量还行。在晚上使用时，远程控制表现不错。更让我满意的是缺点是操作复杂。便宜没好货，这句话在这里很适用。,2024-07-05,1316,Review
1397,3.9,智能空气净化器的质量还可以，质量很好，不过兼容性差。,2024-07-05,1397,Review
125,3.1,这款智能窗帘一般，性价比高，但是信号强度有点问题。,2024-07-04,125,Review
1761,4.7,这款智能门铃质量很好，智能化程度高。总体来说很满意。,2024-07-04,1761,Review
1939,2.7,连接稳定性问题很严重，完全不值这个价格。,2024-07-04,1939,Review
1993,3.7,总体来说还行，质量很好，就是续航时间短。,2024-07-03,1993,Review
1034,1.5,噪音控制问题很严重，完全不值这个价格。,2024-07-03,1034,Review
1764,1.4,使用一周后出现故障，售后服务差，售后服务也不好。,2024-07-03,1764,Review
1011,4.2,智能马桶的设计很人性化，画质清晰，值得推荐。,2024-07-02,1011,Review
1044,2.9,不推荐这款智能冰箱，安装困难，很失望。,2024-07-02,1044,Review
1186,3.5,经过一段时间使用，这款飞利浦 智能净水器 Lite优缺点都有。在晚上睡前时使用体验还不错。此外在夜间使用场景下表现一般。建议慎重考虑。,2024-07-02,1186,Review
1654,2.7,信号强度问题很严重，完全不值这个价格。,2024-07-02,1654,Review
634,4.5,智能洗衣机的设计很人性化，音质出色，值得推荐。,2024-07-01,634,Review
1022,3.6,智能扫地机器人的质量还可以，稳定性好，不过音质一般。,2024-07-01,1022,Review
1616,3.8,这款智能插座一般，节能环保，但是连接稳定性有点问题。,2024-07-01,1616,Review
308,4.8,使用了一个月，操作简单，没有发现任何问题。,2024-06-30,308,Review
369,2.3,使用一周后出现故障，使用说明不清，售后服务也不好。,2024-06-30,369,Review
506,1.8,我觉得，这款智能电饭煲功能实现得很糟糕。在工作时时完全不能正常工作。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。,2024-06-29,506,Review
872,2.8,经过一段时间使用，这款飞利浦 智能冰箱 Elite存在明显缺陷。主要问题在于耗电量大。,2024-06-29,872,Review
1188,3.7,作为第一次购买这类产品的新手，这款西门子 智能空调 Lite总体来说还可以。智能联动设计得比较合理。可惜的是连接稳定性有点问题。希望厂家能改进这些问题。,2024-06-29,1188,Review
138,1.7,在多次对比之后选择了这款，这款松下 智能电视 Elite功能实现得很糟糕。噪音控制简直无法忍受。,2024-06-28,138,Review
1080,4.8,使用了一个月，做工精细，没有发现任何问题。,2024-06-28,1080,Review
463,2.5,使用一周后出现故障，价格偏高，售后服务也不好。,2024-06-26,463,Review
1036,1.1,体验下来，这款索尼 智能音箱 Standard完全不符合预期。在看电影时时完全不能正常工作。已经申请退款了。,2024-06-26,1036,Review
1112,3.6,这款产品优缺点都有，做工精细，但稳定性差。,2024-06-26,1112,Review
1113,3.0,这款智能电饭煲一般，画质清晰，但是连接稳定性有点问题。,2024-06-26,1113,Review
1395,3.6,作为一个经常使用此类产品的人，这款海尔智慧家庭 智能空气净化器 Standard功能基本满足需求。在早晨起床时使用体验还不错。可惜的是缺点是画质模糊。可以考虑其他品牌的同类产品。,2024-06-26,1395,Review
257,1.7,噪音控制问题很严重，完全不值这个价格。,2024-06-25,257,Review
270,3.4,体验下来，这款小米 智能手环 Lite功能基本满足需求。在做饭时时使用体验还不错。除此之外缺点是音质一般。希望厂家能改进这些问题。,2024-06-25,270,Review
763,1.7,对这款智能灯具非常不满意，使用说明不清，浪费钱。,2024-06-25,763,Review
997,1.1,这款产品有严重问题，操作复杂，已经申请退款。,2024-06-25,997,Review
1712,2.3,不得不说，这款海尔智慧家庭 智能开关 Ultra功能实现得很糟糕。电池寿命简直无法忍受。,2024-06-25,1712,Review
847,2.8,信号强度问题很严重，完全不值这个价格。,2024-06-24,847,Review
437,1.4,这款产品有严重问题，兼容性差，已经申请退款。,2024-06-23,437,Review
568,3.3,坦白讲，这款索尼 智能扫地机器人 Lite中规中矩。优点是外观漂亮。更让我满意的是使用久了会发现一些小问题。这个价位能买到这样的产品已经很不错了。,2024-06-23,568,Review
389,1.9,老实讲，这款博世 智能扫地机器人 Advanced使用体验很差。使用不到一周就出现了问题。唯一值得称赞的可能就是包装很精美。这钱花得太冤枉了。,2024-06-22,389,Review
644,1.8,坦白讲，这款亚马逊 智能洗衣机 Standard使用体验很差。电池寿命简直无法忍受。这钱花得太冤枉了。,2024-06-22,644,Review
722,3.5,这款产品优缺点都有，兼容性强，但续航时间短。,2024-06-22,722,Review
1368,3.5,在做饭时使用还不错，但在其他情况下表现一般。,2024-06-22,1368,Review
1754,3.3,总体来说还行，智能化程度高，就是稳定性差。,2024-06-22,1754,Review
1916,2.9,说实话，这款智能加湿器功能实现得很糟糕。在早晨起床时完全不能正常工作。,2024-06-22,1916,Review
433,4.3,在做饭时时使用效果很好，特别是省电模式功能。,2024-06-21,433,Review
1448,1.6,连接稳定性问题很严重，完全不值这个价格。,2024-06-21,1448,Review
1221,3.2,在做饭时使用还不错，但在其他情况下表现一般。,2024-06-20,1221,Review
1293,4.4,这是我用过的最好的智能空气净化器之一，操作简单，性价比很高。,2024-06-20,1293,Review
1299,4.2,这款产品的智能场景特别好用，在办公环境时特别方便。,2024-06-20,1299,Review
1567,3.1,对比了市面上几款同类产品后，这款博世 智能窗帘 Standard功能基本满足需求。在工作日使用时，远程控制表现不错。可惜的是在家庭聚会场景下表现一般。期待下一代产品能有所改进。,2024-06-20,1567,Review
1940,2.2,从我的使用体验来看，这款智能灯具不值这个价格。散热问题简直无法忍受。唯一值得称赞的可能就是送货速度快。,2024-06-20,1940,Review
749,3.4,这款智能马桶一般，性价比高，但是信号强度有点问题。,2024-06-19,749,Review
1814,1.3,收到货后，这款谷歌 智能马桶 Standard很失望。使用不到一周就出现了问题。不推荐任何人购买。,2024-06-19,1814,Review
838,4.7,非常满意这次购买，节能环保，送货也很快。,2024-06-17,838,Review
1086,1.6,对这款智能电视非常不满意，画质模糊，浪费钱。,2024-06-17,1086,Review
1700,1.4,在多次对比之后选择了这款，这款智能洗衣机功能实现得很糟糕。信号强度简直无法忍受。唯一值得称赞的可能就是包装很精美。已经申请退款了。,2024-06-17,1700,Review
577,2.1,使用一周后出现故障，稳定性差，售后服务也不好。,2024-06-16,577,Review
893,1.8,个人认为，这款智能电视很失望。主要问题在于价格偏高。希望厂家能重视这些问题。,2024-06-16,893,Review
1276,2.2,电池寿命问题很严重，完全不值这个价格。,2024-06-16,1276,Review
1394,1.6,用了一段时间，这款谷歌 智能马桶 Standard功能实现得很糟糕。使用不到一周就出现了问题。以后不会再考虑这个品牌的产品。,2024-06-16,1394,Review
858,4.5,必须承认，这款智能电视设计很人性化。让我惊喜的是特别适合日常使用。推荐给有需要的朋友。,2024-06-14,858,Review
1070,4.8,作为第一次购买这类产品的新手，这款亚马逊 智能门锁 Max性价比很高。同时多用户管理是我最喜欢的部分。比同事使用的同款要好。如果非要说缺点的话，信号强度还有提升空间。便宜没好货，这句话在这里很适用。,2024-06-14,1070,Review
1752,4.2,在看电影时时使用效果很好，特别是省电模式功能。,2024-06-14,1752,Review
25,3.4,这款产品优缺点都有，外观漂亮，但价格偏高。,2024-06-13,25,Review
816,4.8,这款产品的自动升级特别好用，在日常使用时特别方便。,2024-06-13,816,Review
892,3.5,这款产品优缺点都有，画质清晰，但兼容性差。,2024-06-13,892,Review
1690,4.3,在看电影时时使用效果很好，特别是智能联动功能。,2024-06-13,1690,Review
618,3.9,从我的使用体验来看，这款智能电饭煲基本符合预期。静音设计设计得比较合理。除此之外缺点是安装困难。价格虽高，但物有所值。,2024-06-12,618,Review
1074,1.6,不推荐这款智能手环，续航时间短，很失望。,2024-06-12,1074,Review
1694,1.6,作为一个经常使用此类产品的人，这款智能音箱功能实现得很糟糕。连接稳定性简直无法忍受。,2024-06-12,1694,Review
801,1.4,散热问题问题很严重，完全不值这个价格。,2024-06-11,801,Review
1624,3.0,总体来说还行，节能环保，就是耗电量大。,2024-06-11,1624,Review
1777,1.5,对这款智能插座非常不满意，功能单一，浪费钱。,2024-06-11,1777,Review
691,3.4,总体来说还行，智能化程度高，就是耗电量大。,2024-06-10,691,Review
730,1.5,这款产品有严重问题，耗电量大，已经申请退款。,2024-06-10,730,Review
1334,4.7,个人认为，这款华为 智能空调 Ultra非常满意。可惜的是静音设计设计很贴心。没有网上评价说的那么好。如果非要说缺点的话，信号强度还有提升空间。值得购买。,2024-06-10,1334,Review
1353,2.6,对这款智能扫地机器人非常不满意，价格偏高，浪费钱。,2024-06-10,1353,Review
333,4.5,从我的使用体验来看，这款格力 智能手环 Basic真的很不错。更让我满意的是省电模式设计很贴心。便宜没好货，这句话在这里很适用。,2024-06-09,333,Review
1039,4.6,在看电影时时使用效果很好，特别是静音设计功能。,2024-06-09,1039,Review
1286,2.5,不推荐这款智能电饭煲，售后服务差，很失望。,2024-06-09,1286,Review
1436,1.8,收到货后，这款索尼 智能灯具 Advanced使用体验很差。噪音控制简直无法忍受。,2024-06-09,1436,Review
448,3.3,作为一个经常使用此类产品的人，这款智能马桶性价比一般。优点是做工精细。然而缺点是操作复杂。这个价位能买到这样的产品已经很不错了。,2024-06-08,448,Review
1098,4.7,使用后感觉，这款智能门铃值得推荐。和同价位其他产品相比更胜一筹。如果非要说缺点的话，价格稍微贵了一点。不太推荐购买。,2024-06-08,1098,Review
1129,1.1,对这款智能音箱非常不满意，功能单一，浪费钱。,2024-06-08,1129,Review
1006,3.2,必须承认，这款海尔智慧家庭 智能电饭煲 Max一般般。在夏天使用时，语音识别表现不错。除此之外信号强度有点问题。性价比很高。,2024-06-07,1006,Review
1505,2.9,不推荐这款智能净水器，稳定性差，很失望。,2024-06-07,1505,Review
1613,2.5,连接稳定性问题很严重，完全不值这个价格。,2024-06-07,1613,Review
79,3.0,试用了几天，这款智能音箱性价比一般。高清画质设计得比较合理。然而使用久了会发现一些小问题。便宜没好货，这句话在这里很适用。,2024-06-06,79,Review
760,1.0,电池寿命问题很严重，完全不值这个价格。,2024-06-06,760,Review
1211,4.3,这款智能马桶质量很好，操作简单。总体来说很满意。,2024-06-06,1211,Review
302,4.2,使用了一个月，功能齐全，没有发现任何问题。,2024-06-05,302,Review
562,1.6,使用一周后出现故障，安装困难，售后服务也不好。,2024-06-05,562,Review
1024,1.1,这款产品有严重问题，反应迟钝，已经申请退款。,2024-06-05,1024,Review
1066,1.7,使用一周后出现故障，耗电量大，售后服务也不好。,2024-06-05,1066,Review
1954,1.6,收到货后，这款智能马桶有严重问题。信号强度简直无法忍受。,2024-06-05,1954,Review
10,1.3,使用一周后出现故障，做工一般，售后服务也不好。,2024-06-04,10,Review
1328,3.4,用了一段时间，这款西门子 智能空调 Mini没有特别惊喜。在晚上睡前时使用体验还不错。尤其是使用久了会发现一些小问题。价格虽高，但物有所值。,2024-06-04,1328,Review
