ReviewID,ProductID,ProductName,CustomerID,CustomerName,Rating,ReviewText,ReviewDate,CategoryName
847,90,松下 智能灯具 Mini,GL585,商软冠联网络有限公司人工智能,2.8,信号强度问题很严重，完全不值这个价格。,2024-06-24,智能灯具
437,22,博世 智能空调 Pro,EP042,创亿网络有限公司数字科技,1.4,这款产品有严重问题，兼容性差，已经申请退款。,2024-06-23,智能空调
568,6,索尼 智能扫地机器人 Lite,LC746,创亿科技有限公司科技公司,3.3,坦白讲，这款索尼 智能扫地机器人 Lite中规中矩。优点是外观漂亮。更让我满意的是使用久了会发现一些小问题。这个价位能买到这样的产品已经很不错了。,2024-06-23,智能扫地机器人
389,25,博世 智能扫地机器人 Advanced,NZ037,昂歌信息科技有限公司生物科技,1.9,老实讲，这款博世 智能扫地机器人 Advanced使用体验很差。使用不到一周就出现了问题。唯一值得称赞的可能就是包装很精美。这钱花得太冤枉了。,2024-06-22,智能扫地机器人
644,28,亚马逊 智能洗衣机 Standard,ZB457,戴硕电子科技有限公司云计算,1.8,坦白讲，这款亚马逊 智能洗衣机 Standard使用体验很差。电池寿命简直无法忍受。这钱花得太冤枉了。,2024-06-22,智能洗衣机
722,20,谷歌 智能门铃 Lite,FC408,国讯科技有限公司科技公司,3.5,这款产品优缺点都有，兼容性强，但续航时间短。,2024-06-22,智能门铃
1368,30,海尔智慧家庭 智能冰箱 Basic,HC500,和泰科技有限公司区块链技术,3.5,在做饭时使用还不错，但在其他情况下表现一般。,2024-06-22,智能冰箱
1754,39,松下 智能电视 Elite,HS034,济南亿次元网络有限公司数字科技,3.3,总体来说还行，智能化程度高，就是稳定性差。,2024-06-22,智能电视
1916,14,谷歌 智能加湿器 Pro,FO691,良诺传媒有限公司金融科技,2.9,说实话，这款智能加湿器功能实现得很糟糕。在早晨起床时完全不能正常工作。,2024-06-22,智能加湿器
433,99,LG 智能扫地机器人 Advanced,SG571,凌云信息有限公司区块链技术,4.3,在做饭时时使用效果很好，特别是省电模式功能。,2024-06-21,智能扫地机器人
1448,1,博世 智能洗衣机 Ultra,WW907,创亿信息有限公司移动应用开发,1.6,连接稳定性问题很严重，完全不值这个价格。,2024-06-21,智能洗衣机
1221,14,谷歌 智能加湿器 Pro,UK650,思优传媒有限公司网络安全,3.2,在做饭时使用还不错，但在其他情况下表现一般。,2024-06-20,智能加湿器
1293,68,谷歌 智能空气净化器 Mini,XK740,戴硕电子网络有限公司人工智能,4.4,这是我用过的最好的智能空气净化器之一，操作简单，性价比很高。,2024-06-20,智能空气净化器
1299,79,飞利浦 智能插座 Pro,DZ282,良诺信息有限公司移动应用开发,4.2,这款产品的智能场景特别好用，在办公环境时特别方便。,2024-06-20,智能插座
1567,62,博世 智能窗帘 Standard,YR668,万迅电脑传媒有限公司大数据分析,3.1,对比了市面上几款同类产品后，这款博世 智能窗帘 Standard功能基本满足需求。在工作日使用时，远程控制表现不错。可惜的是在家庭聚会场景下表现一般。期待下一代产品能有所改进。,2024-06-20,智能窗帘
1940,95,索尼 智能灯具 Advanced,CE253,雨林木风计算机传媒有限公司数字科技,2.2,从我的使用体验来看，这款智能灯具不值这个价格。散热问题简直无法忍受。唯一值得称赞的可能就是送货速度快。,2024-06-20,智能灯具
749,96,飞利浦 智能马桶 Ultra,YR668,万迅电脑传媒有限公司大数据分析,3.4,这款智能马桶一般，性价比高，但是信号强度有点问题。,2024-06-19,智能马桶
1814,100,谷歌 智能马桶 Standard,TS482,昂歌信息网络有限公司数字科技,1.3,收到货后，这款谷歌 智能马桶 Standard很失望。使用不到一周就出现了问题。不推荐任何人购买。,2024-06-19,智能马桶
838,45,格力 智能门铃 Lite,WM652,明腾网络有限公司互联网服务,4.7,非常满意这次购买，节能环保，送货也很快。,2024-06-17,智能门铃
1086,39,松下 智能电视 Elite,TS482,昂歌信息网络有限公司数字科技,1.6,对这款智能电视非常不满意，画质模糊，浪费钱。,2024-06-17,智能电视
1700,86,博世 智能洗衣机 Standard,YK404,数字100科技有限公司人工智能,1.4,在多次对比之后选择了这款，这款智能洗衣机功能实现得很糟糕。信号强度简直无法忍受。唯一值得称赞的可能就是包装很精美。已经申请退款了。,2024-06-17,智能洗衣机
577,35,索尼 智能音箱 Standard,SG571,凌云信息有限公司区块链技术,2.1,使用一周后出现故障，稳定性差，售后服务也不好。,2024-06-16,智能音箱
893,33,亚马逊 智能电视 Standard,SH357,毕博诚信息有限公司生物科技,1.8,个人认为，这款智能电视很失望。主要问题在于价格偏高。希望厂家能重视这些问题。,2024-06-16,智能电视
1276,98,格力 智能空调 Pro,ME937,和泰信息有限公司智能科技,2.2,电池寿命问题很严重，完全不值这个价格。,2024-06-16,智能空调
1394,100,谷歌 智能马桶 Standard,PA744,图龙信息科技有限公司金融科技,1.6,用了一段时间，这款谷歌 智能马桶 Standard功能实现得很糟糕。使用不到一周就出现了问题。以后不会再考虑这个品牌的产品。,2024-06-16,智能马桶
858,39,松下 智能电视 Elite,JL382,中建创业网络有限公司信息技术,4.5,必须承认，这款智能电视设计很人性化。让我惊喜的是特别适合日常使用。推荐给有需要的朋友。,2024-06-14,智能电视
1070,40,亚马逊 智能门锁 Max,PP445,新宇龙信息科技有限公司科技公司,4.8,作为第一次购买这类产品的新手，这款亚马逊 智能门锁 Max性价比很高。同时多用户管理是我最喜欢的部分。比同事使用的同款要好。如果非要说缺点的话，信号强度还有提升空间。便宜没好货，这句话在这里很适用。,2024-06-14,智能门锁
1752,93,松下 智能音箱 Standard,NZ037,昂歌信息科技有限公司生物科技,4.2,在看电影时时使用效果很好，特别是省电模式功能。,2024-06-14,智能音箱
25,91,美的 智能冰箱 Basic,UK650,思优传媒有限公司网络安全,3.4,这款产品优缺点都有，外观漂亮，但价格偏高。,2024-06-13,智能冰箱
816,99,LG 智能扫地机器人 Advanced,EX753,飞利信传媒有限公司电子商务,4.8,这款产品的自动升级特别好用，在日常使用时特别方便。,2024-06-13,智能扫地机器人
892,96,飞利浦 智能马桶 Ultra,PP445,新宇龙信息科技有限公司科技公司,3.5,这款产品优缺点都有，画质清晰，但兼容性差。,2024-06-13,智能马桶
1690,6,索尼 智能扫地机器人 Lite,WM652,明腾网络有限公司互联网服务,4.3,在看电影时时使用效果很好，特别是智能联动功能。,2024-06-13,智能扫地机器人
618,36,苹果 智能电饭煲 Basic,GX313,飞海科技科技有限公司电子商务,3.9,从我的使用体验来看，这款智能电饭煲基本符合预期。静音设计设计得比较合理。除此之外缺点是安装困难。价格虽高，但物有所值。,2024-06-12,智能电饭煲
1074,53,LG 智能手环 Elite,BB289,通际名联科技有限公司移动应用开发,1.6,不推荐这款智能手环，续航时间短，很失望。,2024-06-12,智能手环
1694,93,松下 智能音箱 Standard,KM231,鸿睿思博网络有限公司人工智能,1.6,作为一个经常使用此类产品的人，这款智能音箱功能实现得很糟糕。连接稳定性简直无法忍受。,2024-06-12,智能音箱
801,19,海尔智慧家庭 智能电饭煲 Standard,UK650,思优传媒有限公司网络安全,1.4,散热问题问题很严重，完全不值这个价格。,2024-06-11,智能电饭煲
1624,86,博世 智能洗衣机 Standard,EX753,飞利信传媒有限公司电子商务,3.0,总体来说还行，节能环保，就是耗电量大。,2024-06-11,智能洗衣机
1777,79,飞利浦 智能插座 Pro,YU657,九方科技有限公司虚拟现实,1.5,对这款智能插座非常不满意，功能单一，浪费钱。,2024-06-11,智能插座
691,62,博世 智能窗帘 Standard,UJ111,时空盒数字网络有限公司大数据分析,3.4,总体来说还行，智能化程度高，就是耗电量大。,2024-06-10,智能窗帘
730,64,华为 智能体重秤 Lite,FG235,鸿睿思博网络有限公司科技公司,1.5,这款产品有严重问题，耗电量大，已经申请退款。,2024-06-10,智能体重秤
1334,65,华为 智能空调 Ultra,WJ836,天开网络有限公司互联网服务,4.7,个人认为，这款华为 智能空调 Ultra非常满意。可惜的是静音设计设计很贴心。没有网上评价说的那么好。如果非要说缺点的话，信号强度还有提升空间。值得购买。,2024-06-10,智能空调
1353,25,博世 智能扫地机器人 Advanced,BB289,通际名联科技有限公司移动应用开发,2.6,对这款智能扫地机器人非常不满意，价格偏高，浪费钱。,2024-06-10,智能扫地机器人
333,63,格力 智能手环 Basic,HC500,和泰科技有限公司区块链技术,4.5,从我的使用体验来看，这款格力 智能手环 Basic真的很不错。更让我满意的是省电模式设计很贴心。便宜没好货，这句话在这里很适用。,2024-06-09,智能手环
1039,71,飞利浦 智能体重秤 Max,XK740,戴硕电子网络有限公司人工智能,4.6,在看电影时时使用效果很好，特别是静音设计功能。,2024-06-09,智能体重秤
1286,70,松下 智能电饭煲 Standard,RD903,创亿网络有限公司大数据分析,2.5,不推荐这款智能电饭煲，售后服务差，很失望。,2024-06-09,智能电饭煲
1436,95,索尼 智能灯具 Advanced,YK404,数字100科技有限公司人工智能,1.8,收到货后，这款索尼 智能灯具 Advanced使用体验很差。噪音控制简直无法忍受。,2024-06-09,智能灯具
448,96,飞利浦 智能马桶 Ultra,WJ836,天开网络有限公司互联网服务,3.3,作为一个经常使用此类产品的人，这款智能马桶性价比一般。优点是做工精细。然而缺点是操作复杂。这个价位能买到这样的产品已经很不错了。,2024-06-08,智能马桶
1098,97,海尔智慧家庭 智能门铃 Ultra,XK740,戴硕电子网络有限公司人工智能,4.7,使用后感觉，这款智能门铃值得推荐。和同价位其他产品相比更胜一筹。如果非要说缺点的话，价格稍微贵了一点。不太推荐购买。,2024-06-08,智能门铃
1129,55,格力 智能音箱 Lite,UE097,恩悌网络有限公司大数据分析,1.1,对这款智能音箱非常不满意，功能单一，浪费钱。,2024-06-08,智能音箱
1006,17,海尔智慧家庭 智能电饭煲 Max,YU657,九方科技有限公司虚拟现实,3.2,必须承认，这款海尔智慧家庭 智能电饭煲 Max一般般。在夏天使用时，语音识别表现不错。除此之外信号强度有点问题。性价比很高。,2024-06-07,智能电饭煲
1505,11,飞利浦 智能净水器 Lite,SH357,毕博诚信息有限公司生物科技,2.9,不推荐这款智能净水器，稳定性差，很失望。,2024-06-07,智能净水器
1613,43,华为 智能灯具 Max,YK404,数字100科技有限公司人工智能,2.5,连接稳定性问题很严重，完全不值这个价格。,2024-06-07,智能灯具
79,93,松下 智能音箱 Standard,TS965,迪摩科技有限公司智能科技,3.0,试用了几天，这款智能音箱性价比一般。高清画质设计得比较合理。然而使用久了会发现一些小问题。便宜没好货，这句话在这里很适用。,2024-06-06,智能音箱
760,23,美的 智能摄像头 Max,KG442,明腾科技有限公司智能科技,1.0,电池寿命问题很严重，完全不值这个价格。,2024-06-06,智能摄像头
1211,94,华为 智能马桶 Max,BM923,恩悌网络有限公司云计算,4.3,这款智能马桶质量很好，操作简单。总体来说很满意。,2024-06-06,智能马桶
302,7,格力 智能空调 Elite,XF063,同兴万点传媒有限公司移动应用开发,4.2,使用了一个月，功能齐全，没有发现任何问题。,2024-06-05,智能空调
562,47,亚马逊 智能音箱 Lite,RD903,创亿网络有限公司大数据分析,1.6,使用一周后出现故障，安装困难，售后服务也不好。,2024-06-05,智能音箱
1024,80,西门子 智能体重秤 Advanced,WX552,时空盒数字传媒有限公司互联网服务,1.1,这款产品有严重问题，反应迟钝，已经申请退款。,2024-06-05,智能体重秤
1066,32,谷歌 智能门铃 Pro,ZB457,戴硕电子科技有限公司云计算,1.7,使用一周后出现故障，耗电量大，售后服务也不好。,2024-06-05,智能门铃
1954,100,谷歌 智能马桶 Standard,GM998,华成育卓传媒有限公司智能科技,1.6,收到货后，这款智能马桶有严重问题。信号强度简直无法忍受。,2024-06-05,智能马桶
10,62,博世 智能窗帘 Standard,UH169,富罳网络有限公司互联网服务,1.3,使用一周后出现故障，做工一般，售后服务也不好。,2024-06-04,智能窗帘
1328,3,西门子 智能空调 Mini,ZS800,华成育卓网络有限公司物联网,3.4,用了一段时间，这款西门子 智能空调 Mini没有特别惊喜。在晚上睡前时使用体验还不错。尤其是使用久了会发现一些小问题。价格虽高，但物有所值。,2024-06-04,智能空调
1336,77,松下 智能插座 Pro,UE097,恩悌网络有限公司大数据分析,3.9,智能插座的质量还可以，安装方便，不过稳定性差。,2024-06-04,智能插座
1455,8,小米 智能摄像头 Ultra,VG866,快讯信息有限公司大数据分析,2.7,体验下来，这款智能摄像头性价比极低。使用不到一周就出现了损坏。已经申请退款了。,2024-06-04,智能摄像头
1496,41,西门子 智能门铃 Mini,HV669,泰麒麟信息有限公司金融科技,2.6,体验下来，这款智能门铃完全不符合预期。信号强度简直无法忍受。,2024-06-04,智能门铃
396,5,西门子 智能空调 Lite,FG235,鸿睿思博网络有限公司科技公司,4.1,我发现，这款智能空调非常满意。令人意外的是定时功能是我最喜欢的部分。不太推荐购买。,2024-06-03,智能空调
625,63,格力 智能手环 Basic,FN751,图龙信息传媒有限公司云计算,3.7,购买后，这款智能手环没有特别惊喜。快速启动设计得比较合理。令人意外的是缺点是安装困难。这个价位能买到这样的产品已经很不错了。,2024-06-03,智能手环
1083,99,LG 智能扫地机器人 Advanced,UK650,思优传媒有限公司网络安全,4.4,这款产品的自动升级特别好用，在户外活动时特别方便。,2024-06-03,智能扫地机器人
1125,22,博世 智能空调 Pro,ME427,太极传媒有限公司物联网,3.2,在做饭时使用还不错，但在其他情况下表现一般。,2024-06-03,智能空调
1441,45,格力 智能门铃 Lite,CP557,良诺信息有限公司信息技术,3.3,智能门铃的质量还可以，反应灵敏，不过音质一般。,2024-06-03,智能门铃
178,2,LG 智能空气净化器 Basic,UE097,恩悌网络有限公司大数据分析,1.9,这款产品有严重问题，使用说明不清，已经申请退款。,2024-06-02,智能空气净化器
44,18,小米 智能门锁 Standard,SF467,时空盒数字网络有限公司互联网服务,1.3,不推荐这款智能门锁，音质一般，很失望。,2024-06-01,智能门锁
304,95,索尼 智能灯具 Advanced,UH169,富罳网络有限公司互联网服务,4.4,购买后，这款智能灯具真的很不错。另外在工作时时表现尤为出色。总体来说还是很满意的。,2024-06-01,智能灯具
1215,39,松下 智能电视 Elite,PW133,天益传媒有限公司区块链技术,1.9,试用了几天，这款松下 智能电视 Elite有严重问题。使用不到一周就出现了损坏。希望厂家能重视这些问题。,2024-06-01,智能电视
1233,83,美的 智能门锁 Lite,UG241,华泰通安科技有限公司金融科技,4.4,智能门锁的设计很人性化，做工精细，值得推荐。,2024-06-01,智能门锁
1564,52,美的 智能加湿器 Advanced,FO691,良诺传媒有限公司金融科技,2.2,购买后，这款美的 智能加湿器 Advanced存在明显缺陷。连接稳定性简直无法忍受。,2024-05-31,智能加湿器
656,73,苹果 智能音箱 Plus,ZG482,东方峻景网络有限公司生物科技,1.7,散热问题问题很严重，完全不值这个价格。,2024-05-28,智能音箱
1411,76,华为 智能马桶 Elite,MF124,南康传媒有限公司虚拟现实,2.1,噪音控制问题很严重，完全不值这个价格。,2024-05-27,智能马桶
1047,83,美的 智能门锁 Lite,AT393,太极网络有限公司网络安全,3.7,个人认为，这款智能门锁性价比一般。第一天使用时，自动调节表现不错。另外缺点是安装困难。总体来说还是很满意的。,2024-05-26,智能门锁
1933,93,松下 智能音箱 Standard,LC746,创亿科技有限公司科技公司,2.7,个人认为，这款智能音箱性价比极低。在晚上睡前时完全不能正常工作。,2024-05-26,智能音箱
514,75,格力 智能体重秤 Elite,FC851,飞海科技网络有限公司移动应用开发,3.0,这款智能体重秤一般，续航时间长，但是电池寿命有点问题。,2024-05-25,智能体重秤
784,71,飞利浦 智能体重秤 Max,YR668,万迅电脑传媒有限公司大数据分析,1.3,对这款智能体重秤非常不满意，价格偏高，浪费钱。,2024-05-25,智能体重秤
1191,99,LG 智能扫地机器人 Advanced,HD935,四通信息有限公司人工智能,4.0,在工作时时使用效果很好，特别是省电模式功能。,2024-05-25,智能扫地机器人
1216,58,谷歌 智能手环 Mini,FH577,超艺信息有限公司云计算,3.8,在早晨起床使用还不错，但在其他情况下表现一般。,2024-05-25,智能手环
1656,52,美的 智能加湿器 Advanced,WM652,明腾网络有限公司互联网服务,3.1,智能加湿器的质量还可以，兼容性强，不过做工一般。,2024-05-25,智能加湿器
1415,20,谷歌 智能门铃 Lite,WX552,时空盒数字传媒有限公司互联网服务,4.9,在多次对比之后选择了这款，这款谷歌 智能门铃 Lite超出我的预期。另外远程控制功能特别实用。和广告宣传的一样好。建议慎重考虑。,2024-05-24,智能门铃
1828,42,飞利浦 智能冰箱 Elite,CE253,雨林木风计算机传媒有限公司数字科技,2.5,使用一周后出现故障，反应迟钝，售后服务也不好。,2024-05-24,智能冰箱
1833,69,博世 智能电饭煲 Ultra,NP027,和泰信息有限公司大数据分析,3.8,对比了市面上几款同类产品后，这款博世 智能电饭煲 Ultra没有特别惊喜。优点是性价比高。此外使用久了会发现一些小问题。整体体验不错。,2024-05-24,智能电饭煲
185,90,松下 智能灯具 Mini,WM652,明腾网络有限公司互联网服务,1.3,不推荐这款智能灯具，功能单一，很失望。,2024-05-23,智能灯具
201,14,谷歌 智能加湿器 Pro,UH169,富罳网络有限公司互联网服务,1.9,不推荐这款智能加湿器，做工一般，很失望。,2024-05-23,智能加湿器
317,6,索尼 智能扫地机器人 Lite,XE484,易动力网络有限公司物联网,4.8,这款产品的一键控制特别好用，在办公环境时特别方便。,2024-05-23,智能扫地机器人
590,54,LG 智能灯具 Pro,RD903,创亿网络有限公司大数据分析,4.7,智能灯具的设计很人性化，反应灵敏，值得推荐。,2024-05-23,智能灯具
862,88,LG 智能电视 Basic,VG866,快讯信息有限公司大数据分析,2.7,使用一周后出现故障，画质模糊，售后服务也不好。,2024-05-23,智能电视
968,37,LG 智能电视 Elite,WA699,华远软件科技有限公司科技公司,3.7,作为一个经常使用此类产品的人，这款智能电视总体来说还可以。省电模式设计得比较合理。然而在日常使用场景下表现一般。性价比很高。,2024-05-23,智能电视
1719,61,谷歌 智能音箱 Mini,UK650,思优传媒有限公司网络安全,3.7,不得不说，这款谷歌 智能音箱 Mini总体来说还可以。省电模式设计得比较合理。尤其是使用久了会发现一些小问题。总体来说还是很满意的。,2024-05-23,智能音箱
1663,71,飞利浦 智能体重秤 Max,VG356,国讯信息有限公司金融科技,4.1,这款智能体重秤的节能模式功能很实用，性价比高。,2024-05-22,智能体重秤
659,12,小米 智能门锁 Pro,WW907,创亿信息有限公司移动应用开发,4.4,非常满意这次购买，反应灵敏，送货也很快。,2024-05-21,智能门锁
1061,11,飞利浦 智能净水器 Lite,BZ875,良诺信息有限公司金融科技,1.1,使用一周后出现故障，安装困难，售后服务也不好。,2024-05-21,智能净水器
358,52,美的 智能加湿器 Advanced,HD935,四通信息有限公司人工智能,4.4,用了一段时间，这款智能加湿器超出我的预期。不仅如此静音设计设计很贴心。比实体店看到的品质更好。希望厂家能改进这些问题。,2024-05-20,智能加湿器
519,75,格力 智能体重秤 Elite,RD903,创亿网络有限公司大数据分析,2.9,使用一周后出现故障，售后服务差，售后服务也不好。,2024-05-20,智能体重秤
565,88,LG 智能电视 Basic,XS318,通际名联信息有限公司区块链技术,2.8,对这款智能电视非常不满意，音质一般，浪费钱。,2024-05-20,智能电视
1115,17,海尔智慧家庭 智能电饭煲 Max,LM896,趋势网络有限公司移动应用开发,1.5,散热问题问题很严重，完全不值这个价格。,2024-05-20,智能电饭煲
33,56,松下 智能体重秤 Plus,FA748,彩虹科技有限公司生物科技,4.9,智能体重秤的设计很人性化，操作简单，值得推荐。,2024-05-18,智能体重秤
436,59,格力 智能空调 Plus,ZG482,东方峻景网络有限公司生物科技,4.6,老实讲，这款格力 智能空调 Plus很好用。总体来说还是很满意的。,2024-05-18,智能空调
1252,44,亚马逊 智能加湿器 Lite,RD903,创亿网络有限公司大数据分析,4.8,作为一个经常使用此类产品的人，这款亚马逊 智能加湿器 Lite做工精细。有点贵了，但质量确实好。,2024-05-18,智能加湿器
1359,98,格力 智能空调 Pro,VG866,快讯信息有限公司大数据分析,1.4,信号强度问题很严重，完全不值这个价格。,2024-05-18,智能空调
1592,96,飞利浦 智能马桶 Ultra,ZS800,华成育卓网络有限公司物联网,1.8,对这款智能马桶非常不满意，使用说明不清，浪费钱。,2024-05-18,智能马桶
226,100,谷歌 智能马桶 Standard,JL382,中建创业网络有限公司信息技术,2.4,对这款智能马桶非常不满意，安装困难，浪费钱。,2024-05-17,智能马桶
607,26,海尔智慧家庭 智能灯具 Standard,YK404,数字100科技有限公司人工智能,3.6,智能灯具的质量还可以，智能化程度高，不过续航时间短。,2024-05-17,智能灯具
988,14,谷歌 智能加湿器 Pro,WX552,时空盒数字传媒有限公司互联网服务,4.5,作为第一次购买这类产品的新手，这款谷歌 智能加湿器 Pro做工精细。推荐给有需要的朋友。,2024-05-17,智能加湿器
1220,67,格力 智能窗帘 Plus,JL382,中建创业网络有限公司信息技术,4.4,非常满意这次购买，画质清晰，送货也很快。,2024-05-17,智能窗帘
1908,3,西门子 智能空调 Mini,JF161,鑫博腾飞网络有限公司科技公司,3.6,作为第一次购买这类产品的新手，这款智能空调功能基本满足需求。在做饭时时使用体验还不错。同时缺点是安装困难。总体来说还是很满意的。,2024-05-17,智能空调
384,80,西门子 智能体重秤 Advanced,YX585,银嘉科技有限公司金融科技,3.8,这款产品优缺点都有，做工精细，但音质一般。,2024-05-16,智能体重秤
672,16,苹果 智能冰箱 Pro,QV674,恒聪百汇科技有限公司互联网服务,4.8,坦白讲，这款智能冰箱功能很强大。同时省电模式设计很贴心。如果非要说缺点的话，说明书不够详细。价格虽高，但物有所值。,2024-05-16,智能冰箱
680,21,西门子 智能灯具 Elite,AS832,思优传媒有限公司生物科技,1.7,对这款智能灯具非常不满意，稳定性差，浪费钱。,2024-05-16,智能灯具
1457,52,美的 智能加湿器 Advanced,SP499,诺依曼软件传媒有限公司网络安全,3.9,坦白讲，这款美的 智能加湿器 Advanced也没有特别失望。静音设计设计得比较合理。最让我失望的是缺点是耗电量大。推荐给有需要的朋友。,2024-05-16,智能加湿器
181,11,飞利浦 智能净水器 Lite,ZS800,华成育卓网络有限公司物联网,4.6,体验下来，这款飞利浦 智能净水器 Lite功能很强大。此外特别适合办公环境。没有网上评价说的那么好。如果非要说缺点的话，可能就是反应迟钝。可以考虑其他品牌的同类产品。,2024-05-15,智能净水器
1042,3,西门子 智能空调 Mini,FC851,飞海科技网络有限公司移动应用开发,3.9,不得不说，这款智能空调没有特别惊喜。在看电影时时使用体验还不错。同时连接稳定性有点问题。价格虽高，但物有所值。,2024-05-15,智能空调
1275,98,格力 智能空调 Pro,SP499,诺依曼软件传媒有限公司网络安全,5.0,非常满意这次购买，兼容性强，送货也很快。,2024-05-15,智能空调
350,96,飞利浦 智能马桶 Ultra,WX552,时空盒数字传媒有限公司互联网服务,1.9,使用后感觉，这款飞利浦 智能马桶 Ultra功能实现得很糟糕。使用不到一周就出现了故障。,2024-05-14,智能马桶
1162,73,苹果 智能音箱 Plus,FO691,良诺传媒有限公司金融科技,1.6,购买后，这款苹果 智能音箱 Plus完全不符合预期。主要问题在于兼容性差。这钱花得太冤枉了。,2024-05-13,智能音箱
1691,67,格力 智能窗帘 Plus,WJ836,天开网络有限公司互联网服务,1.5,必须承认，这款格力 智能窗帘 Plus不推荐购买。主要问题在于画质模糊。希望厂家能重视这些问题。,2024-05-13,智能窗帘
849,84,苹果 智能空气净化器 Pro,EX753,飞利信传媒有限公司电子商务,2.3,我发现，这款苹果 智能空气净化器 Pro性价比极低。在工作时时完全不能正常工作。已经申请退款了。,2024-05-12,智能空气净化器
1739,34,海尔智慧家庭 智能空气净化器 Standard,HC500,和泰科技有限公司区块链技术,2.3,这款产品有严重问题，兼容性差，已经申请退款。,2024-05-12,智能空气净化器
76,97,海尔智慧家庭 智能门铃 Ultra,GH966,数字100传媒有限公司物联网,3.5,这款智能门铃一般，节能环保，但是电池寿命有点问题。,2024-05-10,智能门铃
134,25,博世 智能扫地机器人 Advanced,WW907,创亿信息有限公司移动应用开发,2.4,对这款智能扫地机器人非常不满意，操作复杂，浪费钱。,2024-05-10,智能扫地机器人
1287,35,索尼 智能音箱 Standard,WJ836,天开网络有限公司互联网服务,4.3,这款智能音箱的智能学习功能很实用，安装方便。,2024-05-10,智能音箱
1067,61,谷歌 智能音箱 Mini,VG356,国讯信息有限公司金融科技,3.8,在晚上睡前使用还不错，但在其他情况下表现一般。,2024-05-08,智能音箱
195,73,苹果 智能音箱 Plus,UG241,华泰通安科技有限公司金融科技,2.2,作为一个经常使用此类产品的人，这款苹果 智能音箱 Plus质量太差。主要问题在于操作复杂。不推荐任何人购买。,2024-05-07,智能音箱
386,6,索尼 智能扫地机器人 Lite,FH577,超艺信息有限公司云计算,2.0,信号强度问题很严重，完全不值这个价格。,2024-05-07,智能扫地机器人
839,24,华为 智能摄像头 Standard,WW907,创亿信息有限公司移动应用开发,4.3,收到货后，这款智能摄像头品质很好。不过远程控制功能特别实用。比我预期的要好。如果非要说缺点的话，配件可以再多一些。价格虽高，但物有所值。,2024-05-06,智能摄像头
1264,22,博世 智能空调 Pro,WM652,明腾网络有限公司互联网服务,3.5,智能空调的质量还可以，安装方便，不过售后服务差。,2024-05-06,智能空调
1462,84,苹果 智能空气净化器 Pro,ET664,华远软件网络有限公司区块链技术,4.1,非常满意这次购买，做工精细，送货也很快。,2024-05-06,智能空气净化器
533,28,亚马逊 智能洗衣机 Standard,BZ875,良诺信息有限公司金融科技,4.2,智能洗衣机的设计很人性化，兼容性强，值得推荐。,2024-05-05,智能洗衣机
1071,98,格力 智能空调 Pro,FH577,超艺信息有限公司云计算,4.9,在做饭时时使用效果很好，特别是快速启动功能。,2024-05-05,智能空调
256,73,苹果 智能音箱 Plus,FA748,彩虹科技有限公司生物科技,1.6,对这款智能音箱非常不满意，兼容性差，浪费钱。,2024-05-04,智能音箱
706,96,飞利浦 智能马桶 Ultra,FV053,泰麒麟传媒有限公司人工智能,1.4,使用一周后出现故障，稳定性差，售后服务也不好。,2024-05-04,智能马桶
797,97,海尔智慧家庭 智能门铃 Ultra,UG538,方正科技网络有限公司电子商务,1.7,对这款智能门铃非常不满意，售后服务差，浪费钱。,2024-05-04,智能门铃
1434,54,LG 智能灯具 Pro,OD228,华成育卓科技有限公司物联网,4.8,作为一个经常使用此类产品的人，这款智能灯具性价比很高。比实体店看到的品质更好。如果非要说缺点的话，价格稍微贵了一点。整体体验不错。,2024-05-04,智能灯具
1971,54,LG 智能灯具 Pro,GD537,浦华众城传媒有限公司数字科技,1.4,不推荐这款智能灯具，画质模糊，很失望。,2024-05-04,智能灯具
1962,71,飞利浦 智能体重秤 Max,XE484,易动力网络有限公司物联网,2.9,连接稳定性问题很严重，完全不值这个价格。,2024-05-04,智能体重秤
1924,61,谷歌 智能音箱 Mini,YU657,九方科技有限公司虚拟现实,1.9,不推荐这款智能音箱，兼容性差，很失望。,2024-05-04,智能音箱
297,27,LG 智能电饭煲 Basic,TS482,昂歌信息网络有限公司数字科技,2.3,收到货后，这款LG 智能电饭煲 Basic不值这个价格。主要问题在于稳定性差。,2024-05-02,智能电饭煲
323,4,飞利浦 智能电视 Elite,KM231,鸿睿思博网络有限公司人工智能,1.1,不推荐这款智能电视，售后服务差，很失望。,2024-05-02,智能电视
1308,66,三星 智能音箱 Ultra,HS034,济南亿次元网络有限公司数字科技,4.1,智能音箱的设计很人性化，安装方便，值得推荐。,2024-05-02,智能音箱
1869,66,三星 智能音箱 Ultra,VG866,快讯信息有限公司大数据分析,2.6,使用一周后出现故障，价格偏高，售后服务也不好。,2024-05-02,智能音箱
457,72,小米 智能洗衣机 Pro,SH357,毕博诚信息有限公司生物科技,3.2,智能洗衣机的质量还可以，安装方便，不过价格偏高。,2024-05-01,智能洗衣机
734,92,松下 智能空气净化器 Lite,NZ037,昂歌信息科技有限公司生物科技,3.9,在看电影时使用还不错，但在其他情况下表现一般。,2024-05-01,智能空气净化器
